Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180412:0710,27.0,145.0,0.0,19.48,9.09,2.21,0.0
20180412:0810,180.0,202.0,0.0,29.03,10.39,2.07,0.0
20180412:0910,54.0,294.0,0.0,37.71,11.6,1.66,0.0
20180412:1010,0.0,185.0,0.0,44.75,12.48,0.97,0.0
20180412:1110,42.0,360.0,0.0,49.13,12.97,0.97,0.0
20180412:1210,0.0,225.0,0.0,49.87,13.26,0.9,0.0
20180412:1310,0.0,124.0,0.0,46.77,12.96,0.34,0.0
20180412:1410,0.0,75.0,0.0,40.59,12.99,0.48,0.0
20180412:1510,0.0,81.0,0.0,32.42,13.23,0.28,0.0
20180412:1610,0.0,85.0,0.0,23.13,13.61,0.41,0.0
20180412:1710,0.0,40.0,0.0,13.32,13.72,0.83,0.0
20180412:1810,0.0,7.0,0.0,3.44,13.31,0.76,0.0
20180412:1910,0.0,0.0,0.0,0.0,11.64,1.38,0.0
20180412:2010,0.0,0.0,0.0,0.0,10.6,0.83,0.0
20180412:2110,0.0,0.0,0.0,0.0,9.76,1.38,0.0
20180412:2210,0.0,0.0,0.0,0.0,9.18,1.45,0.0
20180412:2310,0.0,0.0,0.0,0.0,8.72,1.31,0.0
20180413:0010,0.0,0.0,0.0,0.0,8.24,1.66,0.0
20180413:0110,0.0,0.0,0.0,0.0,7.6,1.86,0.0
20180413:0210,0.0,0.0,0.0,0.0,7.3,1.86,0.0
20180413:0310,0.0,0.0,0.0,0.0,7.07,2.0,0.0
20180413:0410,0.0,0.0,0.0,0.0,6.77,2.07,0.0
20180413:0510,0.0,0.0,0.0,0.0,6.18,2.21,0.0
20180413:0610,9.0,64.0,0.0,9.92,6.3,2.0,0.0
20180413:0710,32.0,150.0,0.0,19.8,8.34,1.52,0.0
20180413:0810,283.0,155.0,0.0,29.36,10.73,2.0,0.0
20180413:0910,436.01,159.0,0.0,38.05,12.74,2.21,0.0
20180413:1010,417.01,239.0,0.0,45.11,14.49,2.55,0.0
20180413:1110,314.0,328.0,0.0,49.5,15.49,2.48,0.0
20180413:1210,375.01,305.0,0.0,50.23,16.28,2.55,0.0
20180413:1310,483.01,219.0,0.0,47.09,16.65,2.69,0.0
20180413:1410,9.0,262.0,0.0,40.87,16.89,2.69,0.0
20180413:1510,0.0,152.0,0.0,32.67,16.54,2.28,0.0
20180413:1610,22.0,173.0,0.0,23.36,16.67,2.28,0.0
20180413:1710,121.0,68.0,0.0,13.55,16.01,1.52,0.0
20180413:1810,4.0,18.13,0.0,3.67,15.18,1.59,0.0
20180413:1910,0.0,0.0,0.0,0.0,13.61,1.86,0.0
20180413:2010,0.0,0.0,0.0,0.0,12.09,1.72,0.0
20180413:2110,0.0,0.0,0.0,0.0,10.62,1.52,0.0
20180413:2210,0.0,0.0,0.0,0.0,10.14,1.31,0.0
20180413:2310,0.0,0.0,0.0,0.0,10.86,0.9,0.0
20180414:0010,0.0,0.0,0.0,0.0,8.97,1.24,0.0
20180414:0110,0.0,0.0,0.0,0.0,7.68,1.72,0.0
20180414:0210,0.0,0.0,0.0,0.0,7.2,1.72,0.0
20180414:0310,0.0,0.0,0.0,0.0,7.16,1.45,0.0
20180414:0410,0.0,0.0,0.0,0.0,6.91,1.52,0.0
20180414:0510,0.0,0.0,0.0,0.0,6.81,1.86,0.0
20180414:0610,0.0,28.0,0.0,10.23,7.44,1.72,0.0
20180414:0710,0.0,52.0,0.0,20.12,10.4,2.34,0.0
20180414:0810,0.0,123.0,0.0,29.68,12.57,3.03,0.0
20180414:0910,2.0,209.0,0.0,38.39,14.03,3.17,0.0
20180414:1010,0.0,226.0,0.0,45.47,15.27,3.31,0.0
20180414:1110,27.0,346.0,0.0,49.87,15.94,3.31,0.0
20180414:1210,165.0,383.0,0.0,50.58,16.11,3.03,0.0
20180414:1310,8.0,293.0,0.0,47.41,16.08,2.9,0.0
20180414:1410,14.0,277.0,0.0,41.15,16.07,3.24,0.0
20180414:1510,40.0,252.0,0.0,32.92,16.57,3.45,0.0
20180414:1610,6.0,148.0,0.0,23.59,16.5,3.59,0.0
20180414:1710,1.0,70.0,0.0,13.77,15.73,3.38,0.0
20180414:1810,0.0,3.0,0.0,3.9,14.74,3.24,0.0
20180414:1910,0.0,0.0,0.0,0.0,13.24,2.28,0.0
20180414:2010,0.0,0.0,0.0,0.0,11.86,2.14,0.0
20180414:2110,0.0,0.0,0.0,0.0,11.08,2.07,0.0
20180414:2210,0.0,0.0,0.0,0.0,10.4,2.34,0.0
20180414:2310,0.0,0.0,0.0,0.0,10.26,2.41,0.0
20180415:0010,0.0,0.0,0.0,0.0,9.93,2.48,0.0
20180415:0110,0.0,0.0,0.0,0.0,9.49,2.48,0.0
20180415:0210,0.0,0.0,0.0,0.0,9.0,2.34,0.0
20180415:0310,0.0,0.0,0.0,0.0,8.4,2.21,0.0
20180415:0410,0.0,0.0,0.0,0.0,7.72,2.14,0.0
20180415:0510,0.0,0.0,0.0,0.0,7.17,2.14,0.0
20180415:0610,36.0,72.0,0.0,10.54,7.49,1.79,0.0
20180415:0710,135.0,133.0,0.0,20.43,10.29,2.14,0.0
20180415:0810,154.0,220.0,0.0,30.0,11.78,2.55,0.0
20180415:0910,79.0,306.0,0.0,38.72,13.44,2.9,0.0
20180415:1010,195.0,342.0,0.0,45.82,14.86,3.1,0.0
20180415:1110,24.0,343.0,0.0,50.23,15.88,3.31,0.0
20180415:1210,22.0,345.0,0.0,50.93,16.53,3.38,0.0
20180415:1310,26.0,333.0,0.0,47.73,16.42,3.45,0.0
20180415:1410,0.0,207.0,0.0,41.43,16.53,3.59,0.0
20180415:1510,4.0,197.0,0.0,33.17,16.02,3.17,0.0
20180415:1610,3.0,139.0,0.0,23.82,16.11,3.79,0.0
20180415:1710,49.0,100.0,0.0,13.99,15.3,3.45,0.0
20180415:1810,2.0,18.61,0.0,4.13,14.48,3.24,0.0
20180415:1910,0.0,0.0,0.0,0.0,14.07,3.17,0.0
20180415:2010,0.0,0.0,0.0,0.0,12.66,3.1,0.0
20180415:2110,0.0,0.0,0.0,0.0,11.43,2.97,0.0
20180415:2210,0.0,0.0,0.0,0.0,10.51,2.76,0.0
20180415:2310,0.0,0.0,0.0,0.0,9.63,2.62,0.0
20180416:0010,0.0,0.0,0.0,0.0,8.92,2.55,0.0
20180416:0110,0.0,0.0,0.0,0.0,8.4,2.48,0.0
20180416:0210,0.0,0.0,0.0,0.0,7.99,2.41,0.0
20180416:0310,0.0,0.0,0.0,0.0,7.71,2.41,0.0
20180416:0410,0.0,0.0,0.0,0.0,7.18,2.34,0.0
20180416:0510,0.0,0.0,0.0,0.0,6.67,2.14,0.0
20180416:0610,84.0,58.0,0.0,10.85,6.84,1.66,0.0
20180416:0710,93.0,155.0,0.0,20.74,8.92,2.0,0.0
20180416:0810,248.0,185.0,0.0,30.32,10.5,2.62,0.0
20180416:0910,405.01,190.0,0.0,39.06,11.58,1.93,0.0
20180416:1010,212.0,344.0,0.0,46.18,12.2,1.72,0.0
20180416:1110,72.0,386.0,0.0,50.6,12.96,1.79,0.0
20180416:1210,109.0,397.0,0.0,51.28,13.71,1.93,0.0
20180416:1310,40.0,353.0,0.0,48.04,14.02,2.34,0.0
20180416:1410,17.0,289.0,0.0,41.71,14.25,2.55,0.0
20180416:1510,245.0,218.0,0.0,33.41,14.45,2.34,0.0
20180416:1610,112.0,180.0,0.0,24.05,14.18,2.0,0.0
20180416:1710,128.0,72.0,0.0,14.22,14.04,1.66,0.0
20180416:1810,6.0,21.66,0.0,4.35,13.48,1.45,0.0
20180416:1910,0.0,0.0,0.0,0.0,12.82,1.17,0.0
20180416:2010,0.0,0.0,0.0,0.0,11.31,1.31,0.0
20180416:2110,0.0,0.0,0.0,0.0,10.24,1.31,0.0
20180416:2210,0.0,0.0,0.0,0.0,9.17,1.45,0.0
20180416:2310,0.0,0.0,0.0,0.0,7.87,1.93,0.0
20180417:0010,0.0,0.0,0.0,0.0,6.98,2.0,0.0
20180417:0110,0.0,0.0,0.0,0.0,6.53,2.21,0.0
20180417:0210,0.0,0.0,0.0,0.0,6.28,2.41,0.0
20180417:0310,0.0,0.0,0.0,0.0,6.16,2.41,0.0
20180417:0410,0.0,0.0,0.0,0.0,5.95,2.34,0.0
20180417:0510,0.0,0.0,0.0,0.0,5.73,2.34,0.0
20180417:0610,83.0,61.0,0.0,11.15,6.4,2.07,0.0
20180417:0710,230.0,92.0,0.0,21.04,10.08,1.93,0.0
20180417:0810,376.0,116.0,0.0,30.63,13.09,2.28,0.0
20180417:0910,489.01,140.0,0.0,39.39,15.29,2.76,0.0
20180417:1010,576.01,157.0,0.0,46.52,16.86,3.45,0.0
20180417:1110,643.01,155.0,0.0,50.95,17.9,3.72,0.0
20180417:1210,681.01,139.0,0.0,51.63,18.7,3.66,0.0
20180417:1310,655.01,128.0,0.0,48.35,19.34,3.38,0.0
20180417:1410,541.01,135.0,0.0,41.98,19.8,3.03,0.0
20180417:1510,417.0,123.0,0.0,33.66,19.99,2.62,0.0
20180417:1610,264.0,108.0,0.0,24.28,19.96,2.28,0.0
20180417:1710,77.0,96.0,0.0,14.44,19.6,1.52,0.0
20180417:1810,2.0,21.59,0.0,4.58,18.56,1.24,0.0
20180417:1910,0.0,0.0,0.0,0.0,16.22,1.45,0.0
20180417:2010,0.0,0.0,0.0,0.0,13.47,1.93,0.0
20180417:2110,0.0,0.0,0.0,0.0,11.77,2.14,0.0
20180417:2210,0.0,0.0,0.0,0.0,10.68,2.21,0.0
20180417:2310,0.0,0.0,0.0,0.0,9.91,2.28,0.0
20180418:0010,0.0,0.0,0.0,0.0,9.27,2.28,0.0
20180418:0110,0.0,0.0,0.0,0.0,8.68,2.21,0.0
20180418:0210,0.0,0.0,0.0,0.0,8.13,2.14,0.0
20180418:0310,0.0,0.0,0.0,0.0,7.6,2.14,0.0
20180418:0410,0.0,0.0,0.0,0.0,7.11,2.07,0.0
20180418:0510,0.0,1.0,0.0,1.67,6.71,2.14,0.0
20180418:0610,91.0,60.0,0.0,11.45,7.47,1.79,0.0
20180418:0710,236.0,93.0,0.0,21.34,12.23,1.52,0.0
20180418:0810,383.0,115.0,0.0,30.94,15.64,1.93,0.0
20180418:0910,525.01,125.0,0.0,39.71,18.08,2.69,0.0
20180418:1010,604.01,144.0,0.0,46.87,19.93,3.38,0.0
20180418:1110,661.01,148.0,0.0,51.31,21.38,3.79,0.0
20180418:1210,669.01,149.0,0.0,51.97,22.49,4.07,0.0
20180418:1310,605.01,159.0,0.0,48.66,23.24,4.21,0.0
20180418:1410,414.01,214.0,0.0,42.25,23.5,4.14,0.0
20180418:1510,395.0,139.0,0.0,33.9,23.45,4.0,0.0
20180418:1610,285.0,100.0,0.0,24.5,23.04,3.52,0.0
20180418:1710,146.0,68.0,0.0,14.66,22.15,3.17,0.0
20180418:1810,9.0,25.78,0.0,4.8,20.44,3.1,0.0
20180418:1910,0.0,0.0,0.0,0.0,18.86,3.45,0.0
20180418:2010,0.0,0.0,0.0,0.0,17.7,3.52,0.0
20180418:2110,0.0,0.0,0.0,0.0,16.78,3.52,0.0
20180418:2210,0.0,0.0,0.0,0.0,15.92,3.38,0.0
20180418:2310,0.0,0.0,0.0,0.0,15.06,3.17,0.0
20180419:0010,0.0,0.0,0.0,0.0,14.19,2.97,0.0
20180419:0110,0.0,0.0,0.0,0.0,13.35,2.76,0.0
20180419:0210,0.0,0.0,0.0,0.0,12.52,2.55,0.0
20180419:0310,0.0,0.0,0.0,0.0,11.74,2.48,0.0
20180419:0410,0.0,0.0,0.0,0.0,11.04,2.34,0.0
20180419:0510,0.0,2.0,0.0,1.98,10.44,2.21,0.0
20180419:0610,94.0,62.0,0.0,11.75,10.76,1.79,0.0
20180419:0710,238.0,94.0,0.0,21.64,13.94,1.52,0.0
20180419:0810,361.0,129.0,0.0,31.24,17.0,1.72,0.0
20180419:0910,526.01,125.0,0.0,40.03,19.5,2.07,0.0
20180419:1010,604.01,145.0,0.0,47.21,21.43,2.28,0.0
20180419:1110,679.01,139.0,0.0,51.66,22.77,2.48,0.0
20180419:1210,696.01,135.0,0.0,52.31,23.66,2.48,0.0
20180419:1310,679.01,119.0,0.0,48.97,24.27,2.41,0.0
20180419:1410,554.01,132.0,0.0,42.52,24.58,2.28,0.0
20180419:1510,446.0,112.0,0.0,34.14,24.64,2.28,0.0
20180419:1610,270.0,109.0,0.0,24.72,24.41,2.07,0.0
20180419:1710,129.0,77.0,0.0,14.87,23.8,1.52,0.0
20180419:1810,6.0,27.53,0.0,5.02,22.48,1.72,0.0
20180419:1910,0.0,0.0,0.0,0.0,20.54,2.55,0.0
20180419:2010,0.0,0.0,0.0,0.0,18.71,2.41,0.0
20180419:2110,0.0,0.0,0.0,0.0,17.23,2.34,0.0
20180419:2210,0.0,0.0,0.0,0.0,15.74,2.14,0.0
20180419:2310,0.0,0.0,0.0,0.0,14.59,1.79,0.0
20180420:0010,0.0,0.0,0.0,0.0,14.75,1.45,0.0
20180420:0110,0.0,0.0,0.0,0.0,16.0,1.03,0.0
20180420:0210,0.0,0.0,0.0,0.0,15.5,0.9,0.0
20180420:0310,0.0,0.0,0.0,0.0,14.93,0.76,0.0
20180420:0410,0.0,0.0,0.0,0.0,14.38,0.69,0.0
20180420:0510,0.0,5.0,0.0,2.27,13.85,0.83,0.0
20180420:0610,87.0,67.0,0.0,12.04,13.65,0.76,0.0
20180420:0710,231.0,99.0,0.0,21.93,15.99,0.14,0.0
20180420:0810,383.0,117.0,0.0,31.55,19.51,0.14,0.0
20180420:0910,523.01,126.0,0.0,40.35,21.96,0.14,0.0
20180420:1010,590.01,152.0,0.0,47.55,23.85,0.41,0.0
20180420:1110,665.01,146.0,0.0,52.01,25.17,0.9,0.0
20180420:1210,682.01,141.0,0.0,52.65,25.88,1.17,0.0
20180420:1310,612.01,153.0,0.0,49.27,26.26,0.9,0.0
20180420:1410,325.0,261.0,0.0,42.78,26.37,0.69,0.0
20180420:1510,269.0,209.0,0.0,34.38,26.26,0.62,0.0
20180420:1610,268.0,110.0,0.0,24.94,25.95,0.69,0.0
20180420:1710,1.0,80.0,0.0,15.09,25.18,0.69,0.0
20180420:1810,0.0,6.0,0.0,5.25,23.43,0.97,0.0
20180420:1910,0.0,0.0,0.0,0.0,21.04,2.62,0.0
20180420:2010,0.0,0.0,0.0,0.0,19.6,2.69,0.0
20180420:2110,0.0,0.0,0.0,0.0,18.52,2.69,0.0
20180420:2210,0.0,0.0,0.0,0.0,17.53,2.69,0.0
20180420:2310,0.0,0.0,0.0,0.0,16.84,2.62,0.0
20180421:0010,0.0,0.0,0.0,0.0,16.16,2.55,0.0
20180421:0110,0.0,0.0,0.0,0.0,15.51,2.48,0.0
20180421:0210,0.0,0.0,0.0,0.0,14.78,2.34,0.0
20180421:0310,0.0,0.0,0.0,0.0,14.25,2.21,0.0
20180421:0410,0.0,0.0,0.0,0.0,13.74,2.07,0.0
20180421:0510,0.0,6.0,0.0,2.57,13.13,2.0,0.0
20180421:0610,80.0,73.0,0.0,12.33,13.25,1.52,0.0
20180421:0710,216.0,110.0,0.0,22.22,16.83,1.52,0.0
20180421:0810,377.0,123.0,0.0,31.84,19.03,1.72,0.0
20180421:0910,507.01,137.0,0.0,40.66,20.47,2.0,0.0
20180421:1010,551.01,179.0,0.0,47.88,22.45,2.34,0.0
20180421:1110,637.01,165.0,0.0,52.35,23.97,2.55,0.0
20180421:1210,686.01,142.0,0.0,52.98,24.8,2.48,0.0
20180421:1310,652.01,134.0,0.0,49.57,25.29,2.41,0.0
20180421:1410,547.01,137.0,0.0,43.05,25.38,2.34,0.0
20180421:1510,435.0,120.0,0.0,34.61,24.87,2.0,0.0
20180421:1610,261.0,117.0,0.0,25.16,24.49,2.34,0.0
20180421:1710,127.0,81.0,0.0,15.31,23.83,1.93,0.0
20180421:1810,9.0,28.84,0.0,5.47,22.7,1.86,0.0
20180421:1910,0.0,0.0,0.0,0.0,20.61,2.55,0.0
20180421:2010,0.0,0.0,0.0,0.0,19.26,2.62,0.0
20180421:2110,0.0,0.0,0.0,0.0,18.2,2.69,0.0
20180421:2210,0.0,0.0,0.0,0.0,17.26,2.69,0.0
20180421:2310,0.0,0.0,0.0,0.0,16.51,2.62,0.0
20180422:0010,0.0,0.0,0.0,0.0,15.83,2.55,0.0
20180422:0110,0.0,0.0,0.0,0.0,15.34,2.48,0.0
20180422:0210,0.0,0.0,0.0,0.0,14.78,2.55,0.0
20180422:0310,0.0,0.0,0.0,0.0,14.27,2.48,0.0
20180422:0410,0.0,0.0,0.0,0.0,13.83,2.48,0.0
20180422:0510,0.0,5.0,0.0,2.86,13.55,2.48,0.0
20180422:0610,10.0,82.0,0.0,12.61,14.28,2.34,0.0
20180422:0710,70.0,171.0,0.0,22.51,17.42,2.83,0.0
20180422:0810,200.0,219.0,0.0,32.14,19.53,3.17,0.0
20180422:0910,125.0,318.0,0.0,40.97,21.43,3.38,0.0
20180422:1010,426.01,252.0,0.0,48.21,22.8,3.86,0.0
20180422:1110,648.01,157.0,0.0,52.7,23.58,4.62,0.0
20180422:1210,618.01,181.0,0.0,53.31,24.01,5.45,0.0
20180422:1310,568.01,183.0,0.0,49.87,24.13,5.52,0.0
20180422:1410,364.0,243.0,0.0,43.31,23.95,5.38,0.0
20180422:1510,339.0,175.0,0.0,34.84,24.07,5.45,0.0
20180422:1610,279.0,108.0,0.0,25.38,22.86,4.97,0.0
20180422:1710,24.0,111.0,0.0,15.52,21.76,4.28,0.0
20180422:1810,0.0,10.0,0.0,5.69,20.71,3.79,0.0
20180422:1910,0.0,0.0,0.0,0.0,20.05,3.38,0.0
20180422:2010,0.0,0.0,0.0,0.0,18.94,3.45,0.0
20180422:2110,0.0,0.0,0.0,0.0,18.09,3.17,0.0
20180422:2210,0.0,0.0,0.0,0.0,17.25,2.76,0.0
20180422:2310,0.0,0.0,0.0,0.0,16.58,2.28,0.0
20180423:0010,0.0,0.0,0.0,0.0,15.81,2.07,0.0
20180423:0110,0.0,0.0,0.0,0.0,15.03,2.0,0.0
20180423:0210,0.0,0.0,0.0,0.0,14.14,2.21,0.0
20180423:0310,0.0,0.0,0.0,0.0,13.24,2.21,0.0
20180423:0410,0.0,0.0,0.0,0.0,12.38,2.07,0.0
20180423:0510,0.0,4.0,0.0,3.14,11.77,1.79,0.0
20180423:0610,1.0,66.0,0.0,12.89,11.92,1.93,0.0
20180423:0710,38.0,174.0,0.0,22.79,12.45,2.9,0.0
20180423:0810,12.0,218.0,0.0,32.43,13.35,2.9,0.0
20180423:0910,14.0,277.0,0.0,41.28,14.56,2.76,0.0
20180423:1010,41.0,353.0,0.0,48.53,15.61,2.69,0.0
20180423:1110,188.0,393.0,0.0,53.03,16.66,3.03,0.0
20180423:1210,115.0,405.0,0.0,53.64,17.32,3.38,0.0
20180423:1310,527.01,214.0,0.0,50.16,17.66,3.72,0.0
20180423:1410,304.0,278.0,0.0,43.57,17.74,3.93,0.0
20180423:1510,131.0,270.0,0.0,35.08,17.62,3.93,0.0
20180423:1610,208.0,151.0,0.0,25.6,17.38,3.79,0.0
20180423:1710,121.0,89.0,0.0,15.73,16.9,3.24,0.0
20180423:1810,11.0,36.0,0.0,5.9,16.02,2.21,0.0
20180423:1910,0.0,0.0,0.0,0.0,15.11,2.0,0.0
20180423:2010,0.0,0.0,0.0,0.0,14.11,1.72,0.0
20180423:2110,0.0,0.0,0.0,0.0,13.54,1.38,0.0
20180423:2210,0.0,0.0,0.0,0.0,12.6,1.52,0.0
20180423:2310,0.0,0.0,0.0,0.0,11.52,1.59,0.0
20180424:0010,0.0,0.0,0.0,0.0,11.09,1.66,0.0
20180424:0110,0.0,0.0,0.0,0.0,10.6,1.59,0.0
20180424:0210,0.0,0.0,0.0,0.0,10.15,1.17,0.0
20180424:0310,0.0,0.0,0.0,0.0,10.83,0.55,0.0
20180424:0410,0.0,0.0,0.0,0.0,10.57,0.55,0.0
20180424:0510,0.0,11.0,0.0,3.42,9.69,0.76,0.0
20180424:0610,110.0,68.0,0.0,13.17,10.02,0.62,0.0
20180424:0710,255.0,99.0,0.0,23.06,11.44,1.45,0.0
20180424:0810,394.0,124.0,0.0,32.71,12.92,2.14,0.0
20180424:0910,496.01,155.0,0.0,41.58,14.24,2.41,0.0
20180424:1010,467.01,240.0,0.0,48.85,15.59,3.17,0.0
20180424:1110,488.01,265.0,0.0,53.37,16.43,2.97,0.0
20180424:1210,660.01,166.0,0.0,53.97,17.07,3.31,0.0
20180424:1310,678.01,129.0,0.0,50.45,17.78,3.72,0.0
20180424:1410,515.01,165.0,0.0,43.82,18.2,4.14,0.0
20180424:1510,305.0,202.0,0.0,35.31,18.38,4.21,0.0
20180424:1610,183.0,166.0,0.0,25.81,18.19,4.07,0.0
20180424:1710,120.0,92.0,0.0,15.94,17.86,3.52,0.0
20180424:1810,7.0,36.0,0.0,6.12,16.89,2.62,0.0
20180424:1910,0.0,0.0,0.0,0.0,15.96,2.76,0.0
20180424:2010,0.0,0.0,0.0,0.0,14.69,2.83,0.0
20180424:2110,0.0,0.0,0.0,0.0,13.81,3.03,0.0
20180424:2210,0.0,0.0,0.0,0.0,13.23,3.45,0.0
20180424:2310,0.0,0.0,0.0,0.0,12.81,3.72,0.0
20180425:0010,0.0,0.0,0.0,0.0,12.29,3.59,0.0
20180425:0110,0.0,0.0,0.0,0.0,11.6,3.52,0.0
20180425:0210,0.0,0.0,0.0,0.0,10.9,3.66,0.0
20180425:0310,0.0,0.0,0.0,0.0,10.57,3.52,0.0
20180425:0410,0.0,0.0,0.0,0.0,10.59,3.31,0.0
20180425:0510,0.0,13.0,0.0,3.7,10.91,3.17,0.0
20180425:0610,0.0,57.0,0.0,13.44,11.29,2.9,0.0
20180425:0710,4.0,142.0,0.0,23.34,12.19,3.66,0.0
20180425:0810,0.0,141.0,0.0,32.99,12.79,4.62,0.0
20180425:0910,0.0,136.0,0.0,41.87,13.39,4.41,0.0
20180425:1010,0.0,170.0,0.0,49.17,14.04,4.41,0.0
20180425:1110,0.0,96.0,0.0,53.7,14.7,4.62,0.0
20180425:1210,37.0,379.0,0.0,54.29,14.43,4.76,0.0
20180425:1310,6.0,296.0,0.0,50.74,13.4,3.79,0.0
20180425:1410,418.0,224.0,0.0,44.08,13.42,3.93,0.0
20180425:1510,252.0,230.0,0.0,35.53,13.72,3.86,0.0
20180425:1610,173.0,172.0,0.0,26.03,14.2,4.34,0.0
20180425:1710,95.0,106.0,0.0,16.15,14.08,4.21,0.0
20180425:1810,15.0,39.0,0.0,6.34,13.35,3.66,0.0
20180425:1910,0.0,0.0,0.0,0.0,12.3,2.69,0.0
20180425:2010,0.0,0.0,0.0,0.0,10.94,2.69,0.0
20180425:2110,0.0,0.0,0.0,0.0,9.95,2.97,0.0
20180425:2210,0.0,0.0,0.0,0.0,9.4,3.17,0.0
20180425:2310,0.0,0.0,0.0,0.0,8.88,3.31,0.0
20180426:0010,0.0,0.0,0.0,0.0,8.49,3.52,0.0
20180426:0110,0.0,0.0,0.0,0.0,8.07,3.66,0.0
20180426:0210,0.0,0.0,0.0,0.0,7.54,3.66,0.0
20180426:0310,0.0,0.0,0.0,0.0,7.09,3.45,0.0
20180426:0410,0.0,0.0,0.0,0.0,6.55,3.17,0.0
20180426:0510,2.0,18.59,0.0,3.98,6.26,3.1,0.0
20180426:0610,130.0,66.0,0.0,13.71,6.96,2.9,0.0
20180426:0710,236.0,119.0,0.0,23.61,8.68,3.45,0.0
20180426:0810,398.0,133.0,0.0,33.27,10.3,4.41,0.0
20180426:0910,409.0,218.0,0.0,42.17,11.23,4.21,0.0
20180426:1010,122.0,385.0,0.0,49.48,12.38,4.28,0.0
20180426:1110,329.0,356.0,0.0,54.02,13.19,4.14,0.0
20180426:1210,324.0,362.0,0.0,54.6,13.51,3.72,0.0
20180426:1310,130.0,395.0,0.0,51.03,13.75,4.0,0.0
20180426:1410,63.0,343.0,0.0,44.33,14.23,4.07,0.0
20180426:1510,338.0,193.0,0.0,35.76,14.32,3.86,0.0
20180426:1610,177.0,176.0,0.0,26.24,14.23,3.45,0.0
20180426:1710,93.0,111.0,0.0,16.36,14.02,2.76,0.0
20180426:1810,3.0,34.0,0.0,6.55,13.27,1.72,0.0
20180426:1910,0.0,0.0,0.0,0.0,12.34,1.52,0.0
20180426:2010,0.0,0.0,0.0,0.0,11.17,1.79,0.0
20180426:2110,0.0,0.0,0.0,0.0,10.38,1.93,0.0
20180426:2210,0.0,0.0,0.0,0.0,9.89,2.0,0.0
20180426:2310,0.0,0.0,0.0,0.0,9.2,2.07,0.0
20180427:0010,0.0,0.0,0.0,0.0,8.74,2.0,0.0
20180427:0110,0.0,0.0,0.0,0.0,8.48,2.0,0.0
20180427:0210,0.0,0.0,0.0,0.0,8.05,2.21,0.0
20180427:0310,0.0,0.0,0.0,0.0,7.62,2.41,0.0
20180427:0410,0.0,0.0,0.0,0.0,7.29,2.55,0.0
20180427:0510,2.0,18.62,0.0,4.24,7.14,2.69,0.0
20180427:0610,124.0,71.0,0.0,13.97,8.0,2.55,0.0
20180427:0710,42.0,185.0,0.0,23.87,10.21,2.55,0.0
20180427:0810,214.0,231.0,0.0,33.54,12.15,3.24,0.0
20180427:0910,534.01,143.0,0.0,42.45,14.11,4.41,0.0
20180427:1010,631.01,152.0,0.0,49.79,15.64,5.31,0.0
20180427:1110,697.01,150.0,0.0,54.35,16.78,5.86,0.0
20180427:1210,561.01,238.0,0.0,54.92,17.48,6.34,0.0
20180427:1310,466.01,264.0,0.0,51.31,17.74,7.31,0.0
20180427:1410,146.0,346.0,0.0,44.57,17.29,6.28,0.0
20180427:1510,7.0,228.0,0.0,35.98,17.24,7.1,0.0
20180427:1610,83.0,207.0,0.0,26.45,17.05,7.38,0.0
20180427:1710,137.0,92.0,0.0,16.57,16.0,6.76,0.0
20180427:1810,38.0,36.0,0.0,6.76,14.69,6.34,0.0
20180427:1910,0.0,0.0,0.0,0.0,13.52,6.41,0.0
20180427:2010,0.0,0.0,0.0,0.0,12.55,5.93,0.0
20180427:2110,0.0,0.0,0.0,0.0,12.14,5.86,0.0
20180427:2210,0.0,0.0,0.0,0.0,11.95,6.0,0.0
20180427:2310,0.0,0.0,0.0,0.0,11.84,6.0,0.0
20180428:0010,0.0,0.0,0.0,0.0,11.7,5.93,0.0
20180428:0110,0.0,0.0,0.0,0.0,11.45,5.66,0.0
20180428:0210,0.0,0.0,0.0,0.0,11.14,5.24,0.0
20180428:0310,0.0,0.0,0.0,0.0,10.94,4.83,0.0
20180428:0410,0.0,0.0,0.0,0.0,10.71,4.48,0.0
20180428:0510,0.0,10.0,0.0,4.51,10.58,4.14,0.0
20180428:0610,107.0,82.0,0.0,14.23,10.64,3.66,0.0
20180428:0710,38.0,185.0,0.0,24.13,10.95,5.24,0.0
20180428:0810,49.0,264.0,0.0,33.81,11.96,5.03,0.0
20180428:0910,1.0,220.0,0.0,42.73,13.03,4.69,0.0
20180428:1010,67.0,378.0,0.0,50.09,13.76,4.48,0.0
20180428:1110,58.0,398.0,0.0,54.66,14.09,4.07,0.0
20180428:1210,61.0,403.0,0.0,55.23,14.43,3.66,0.0
20180428:1310,1.0,269.0,0.0,51.59,14.75,3.31,0.0
20180428:1410,5.0,267.0,0.0,44.82,14.75,2.97,0.0
20180428:1510,111.0,285.0,0.0,36.2,14.58,2.69,0.0
20180428:1610,243.0,145.0,0.0,26.66,14.36,2.28,0.0
20180428:1710,64.0,122.0,0.0,16.77,13.85,1.31,0.0
20180428:1810,21.0,44.0,0.0,6.97,13.56,1.17,0.0
